class,x,y,name,prediction,dist
0,0.00090003,0.602762,item-1,0.0,0.5197394232272369
0,0.00183046,0.519435,item-2,0.0,0.5441074397243357
0,0.00241566,0.73422,item-3,0.0,0.5044322921611935
1,0.00255716,0.357847,item-4,1.0,0.6220853114911375
0,0.00354946,0.90909,item-5,0.0,0.5367117555027574
0,0.00574744,0.804348,item-6,0.0,0.5076347224721666
0,0.00593913,0.689691,item-7,0.0,0.5018282033219506
0,0.00629783,0.0751743,item-8,0.0,0.8180316815570037
0,0.00635004,0.480862,item-9,0.0,0.5555604951546156
1,0.00736451,0.40563,item-10,1.0,0.591286967449309
0,0.00942659,0.801707,item-11,0.0,0.5035810888931078
0,0.0102581,0.69826,item-12,0.0,0.49703042120901414
1,0.0103316,0.295608,item-13,1.0,0.6545618283013149
0,0.011506,0.0259697,item-14,0.0,0.8544555848449292
0,0.0116241,0.543177,item-15,0.0,0.5264890255583776
1,0.0120126,0.352302,item-16,1.0,0.6177524661442964
1,0.013842,0.132582,item-17,1.0,0.7685561202807509
0,0.0152121,0.0261629,item-18,0.0,0.8521552262596411
0,0.0175378,0.527014,item-19,0.0,0.5267082358883711
1,0.017891,0.372972,item-20,1.0,0.6008064071163023
0,0.0189327,0.0869353,item-21,0.0,0.8010037370980113
0,0.019501,0.963281,item-22,0.0,0.5435471062023972
1,0.0200887,0.229847,item-23,1.0,0.6923174037216528
1,0.0206536,0.364899,item-24,1.0,0.6033079837533729
1,0.0219018,0.289501,item-25,1.0,0.649882754019554
0,0.0229808,0.48474,item-26,0.0,0.5389099087068636
0,0.0234493,0.73275,item-27,0.0,0.48337075907142957
1,0.0239344,0.374872,item-28,1.0,0.5947880455143328
0,0.0248984,0.437679,item-29,1.0,0.5595948210294303
0,0.025564,0.641973,item-30,0.0,0.48780156906061717
1,0.026436,0.153355,item-31,1.0,0.7445495919829652
1,0.0288874,0.208085,item-32,1.0,0.7019433899291025
0,0.0316627,0.576524,item-33,0.0,0.49690699627444374
0,0.0318195,0.54579,item-34,0.0,0.5066285677814172
0,0.0323533,0.0018208,item-35,0.0,0.8626099619867198
0,0.0328127,0.571657,item-36,0.0,0.49726041054309766
0,0.0328591,0.569243,item-37,0.0,0.49795286237093767
0,0.0337098,0.100309,item-38,0.0,0.7814052593736749
0,0.0360746,0.475829,item-39,0.0,0.5312634356124653
0,0.0368234,0.784376,item-40,0.0,0.4739667962515518
1,0.0383854,0.428619,item-41,1.0,0.5527850408210773
1,0.0426732,0.295536,item-42,1.0,0.6304375188251727
0,0.0441679,0.915799,item-43,0.0,0.5013839148175877
0,0.0442348,0.981219,item-44,0.0,0.5300204295136556
0,0.0451503,0.811084,item-45,0.0,0.4700190381876994
0,0.0454974,0.749293,item-46,0.0,0.46199906184012973
1,0.0455616,0.336639,item-47,1.0,0.6011542244633735
1,0.0481215,0.254314,item-48,1.0,0.6552158523221566
0,0.0492836,0.920627,item-49,0.0,0.49856930554192763
0,0.0497026,0.663495,item-50,0.0,0.4607717213766054
0,0.0514817,0.057933,item-51,0.0,0.8053621977278856
0,0.0525221,0.990002,item-52,0.0,0.5272100395705775
1,0.0528662,0.325683,item-53,1.0,0.6027216136108279
0,0.0544531,0.508893,item-54,0.0,0.5000744249351391
0,0.0550319,0.942577,item-55,0.0,0.5025277255246818
1,0.0550632,0.290714,item-56,1.0,0.6246960419295452
0,0.0570686,0.942098,item-57,0.0,0.5004873724266776
0,0.0570987,0.610827,item-58,0.0,0.4632202083133788
0,0.0571784,0.584411,item-59,0.0,0.4702002078295585
0,0.057488,0.459958,item-60,0.0,0.5202104729866557
0,0.0627216,0.468079,item-61,0.0,0.5116144236650879
0,0.0627929,0.820085,item-62,0.0,0.4545573854859362
0,0.063473,0.476637,item-63,0.0,0.5067590384364151
0,0.0639467,0.726174,item-64,0.0,0.44277728277328093
0,0.0643229,0.530519,item-65,0.0,0.48216398627625645
0,0.0662669,0.655057,item-66,0.0,0.4455429999551222
1,0.0670819,0.169476,item-67,0.0,0.7063145056913458
1,0.067801,0.375448,item-68,1.0,0.5594122021729594
0,0.0687299,0.850158,item-69,0.0,0.4562593902249136
0,0.0692773,0.827014,item-70,0.0,0.44978950851046984
0,0.0694482,0.529559,item-71,0.0,0.47785228820885645
1,0.0694753,0.287431,item-72,1.0,0.6166677612052458
0,0.0698991,0.783319,item-73,0.0,0.4410498248853637
0,0.0704581,0.649504,item-74,0.0,0.4422802030559474
1,0.0720587,0.43996,item-75,1.0,0.5182979467342023
0,0.0742987,0.734311,item-76,0.0,0.43257519361827723
0,0.0749379,0.567807,item-77,0.0,0.45857541019532444
0,0.0753305,0.884346,item-78,0.0,0.46081003380161983
1,0.0757728,0.34305,item-79,1.0,0.5740486157510007
0,0.0774742,0.491868,item-80,0.0,0.48717333648285804
0,0.0778155,0.771962,item-81,0.0,0.4317576059877232
0,0.078415,0.148516,item-82,0.0,0.7160010654070287
1,0.0799681,0.412302,item-83,1.0,0.5274489253086123
0,0.0819409,0.571864,item-84,0.0,0.45061738352310604
0,0.0823026,0.114486,item-85,0.0,0.7413178069083193
0,0.0830319,0.69443,item-86,0.0,0.4245905136905558
1,0.0839696,0.277441,item-87,1.0,0.6136797865204296
0,0.0849513,0.792904,item-88,0.0,0.42762525667515244
0,0.0852329,0.942662,item-89,0.0,0.4756065505507783
0,0.0861039,0.0431892,item-90,0.0,0.7988072442935467
1,0.0868664,0.204082,item-91,1.0,0.6669421858035073
0,0.087862,0.803811,item-92,0.0,0.4267034441506185
0,0.09102,0.17427,item-93,0.0,0.6878431352023513
0,0.0918524,0.685283,item-94,0.0,0.41650246254993506
1,0.0919644,0.34809,item-95,1.0,0.5586067979274509
1,0.0925132,0.271486,item-96,1.0,0.6121978112166361
0,0.0937759,0.722654,item-97,0.0,0.41293125518808815
0,0.0949849,0.896488,item-98,0.0,0.447054739928356
0,0.096027,0.867149,item-99,0.0,0.43547727151827337
0,0.0961373,0.136636,item-100,0.0,0.715237802523112
0,0.0967637,0.730795,item-101,0.0,0.41003139174444925
1,0.0971448,0.433296,item-102,1.0,0.5012606065399914
1,0.0981199,0.302829,item-103,1.0,0.5855732083825301
0,0.100439,0.515192,item-104,1.0,0.4560106957517554
1,0.103933,0.484532,item-105,1.0,0.46771638283472605
0,0.103937,0.985724,item-106,0.0,0.48126706108355266
0,0.105805,0.852455,item-107,0.0,0.42150181362006023
0,0.106818,0.0747932,item-108,0.0,0.7610329088343291
0,0.10836,0.779244,item-109,0.0,0.4023970764220337
1,0.108643,0.387328,item-110,1.0,0.5202485070809911
0,0.109194,0.0346184,item-111,0.0,0.7943028809659197
0,0.11019,0.593743,item-112,0.0,0.41683522535649503
1,0.112344,0.232159,item-113,1.0,0.629091769567843
1,0.113144,0.361945,item-114,1.0,0.5336147282169037
0,0.11351,0.778345,item-115,0.0,0.3971717150175727
1,0.114418,0.45717,item-116,1.0,0.47347909710672553
0,0.114588,0.800606,item-117,0.0,0.39986218408471685
1,0.11481,0.285933,item-118,1.0,0.5865116592003948
1,0.116734,0.483432,item-119,1.0,0.4573127499042642
1,0.117042,0.491461,item-120,1.0,0.45290574013805573
0,0.120239,0.917307,item-121,0.0,0.4328819759992324
0,0.120649,0.920144,item-122,0.0,0.43380250168481044
1,0.120856,0.325722,item-123,1.0,0.5533099779300931
1,0.120895,0.314703,item-124,1.0,0.5612334211297471
1,0.121493,0.24644,item-125,1.0,0.612232601657246
1,0.12188,0.382578,item-126,1.0,0.513322646542114
0,0.12267,0.974407,item-127,0.0,0.45939566137481097
0,0.123029,0.766011,item-128,0.0,0.3861603409323645
0,0.123206,0.162017,item-129,0.0,0.6789591849603333
0,0.126948,0.209777,item-130,0.0,0.6378813553020656
0,0.129186,0.825838,item-131,0.0,0.3914627072978983
1,0.129454,0.336816,item-132,1.0,0.5393650493024182
0,0.130022,0.82941,item-133,0.0,0.3916184344754471
0,0.130599,0.9222,item-134,0.0,0.4259329018519231
0,0.132563,0.585789,item-135,0.0,0.398268620135958
1,0.134154,0.270123,item-136,1.0,0.5858806702204811
1,0.134648,0.315153,item-137,1.0,0.5515372353069192
0,0.138506,0.0633508,item-138,0.0,0.7548382296916605
0,0.139083,0.168067,item-139,0.0,0.6650693120397303
1,0.14088,0.447777,item-140,1.0,0.45737301548079995
1,0.141732,0.395607,item-141,1.0,0.4898290041902379
0,0.143579,0.803907,item-142,0.0,0.3721858402800945
1,0.145837,0.274517,item-143,1.0,0.5750940703406705
0,0.146277,0.573708,item-144,0.0,0.3898566129283945
1,0.146644,0.501911,item-145,1.0,0.42215508073929425
0,0.147727,0.613173,item-146,0.0,0.3751992397766819
0,0.14804,0.602117,item-147,0.0,0.3782657913821973
0,0.148089,0.638327,item-148,0.0,0.3683173399189889
1,0.149535,0.369159,item-149,1.0,0.5022724144854066
0,0.15031,0.176921,item-150,0.0,0.6515003547458743
1,0.150509,0.535796,item-151,1.0,0.40206873194019954
1,0.151488,0.353037,item-152,1.0,0.5123794951420285
0,0.153166,0.792272,item-153,0.0,0.3603996105117207
0,0.153293,0.216131,item-154,0.0,0.617336587787408
0,0.156933,0.857259,item-155,0.0,0.3749091389190186
1,0.157726,0.393907,item-156,1.0,0.4791941920370071
0,0.158155,0.748413,item-157,0.0,0.3495291037853644
1,0.159571,0.380715,item-158,1.0,0.4870123017511981
0,0.161349,0.914854,item-159,0.0,0.3954121034161701
1,0.161619,0.357901,item-160,1.0,0.5018659619549826
0,0.161643,0.178401,item-161,0.0,0.6441202800106515
1,0.163539,0.52643,item-162,1.0,0.39513006235921866
0,0.166677,0.654411,item-163,0.0,0.3467402112893745
1,0.166849,0.350562,item-164,1.0,0.503676113112385
1,0.166931,0.499769,item-165,1.0,0.4061600619275608
0,0.167493,0.222762,item-166,0.0,0.603821459499412
0,0.16857,0.73152,item-167,0.0,0.3382627868166997
1,0.168695,0.0348476,item-168,1.0,0.7660531409808069
1,0.168994,0.499107,item-169,1.0,0.40480044477495336
0,0.171119,0.151981,item-170,0.0,0.6617238887700821
0,0.173794,0.246008,item-171,0.0,0.5811035402688578
0,0.174564,0.15321,item-172,0.0,0.6589217311980232
0,0.176279,0.710387,item-173,0.0,0.33064253728913956
1,0.176521,0.354046,item-174,1.0,0.4946017156217718
0,0.176713,0.20937,item-175,0.0,0.6099091092220217
1,0.178429,0.0498406,item-176,1.0,0.7483065616932408
1,0.178777,0.549138,item-177,1.0,0.3708392884579519
0,0.179884,0.12628,item-178,0.0,0.6797413813981021
1,0.180106,0.518892,item-179,1.0,0.38476148510083497
0,0.18199,0.252736,item-180,0.0,0.5709008002175159
0,0.182337,0.632104,item-181,0.0,0.33667565068475036
0,0.18261,0.686284,item-182,0.0,0.3260915968757858
0,0.186056,0.136542,item-183,0.0,0.66777601957318
0,0.186665,0.843127,item-184,0.0,0.3420921108780499
1,0.189627,0.0716101,item-185,1.0,0.723831380128556
0,0.194282,0.749371,item-186,0.0,0.3135959761380876
0,0.19645,0.624517,item-187,0.0,0.3253000751460104
0,0.197642,0.213623,item-188,0.0,0.5952053386470925
1,0.198203,0.473346,item-189,1.0,0.39642252776046927
0,0.201006,0.182016,item-190,0.0,0.6207701505396342
0,0.201781,0.168123,item-191,0.0,0.632524765843204
1,0.202181,0.344154,item-192,1.0,0.48551772041811203
0,0.202606,0.715441,item-193,0.0,0.30417825238829943
1,0.204234,0.489816,item-194,1.0,0.38149294374732545
1,0.204442,0.353628,item-195,1.0,0.4767391576627622
0,0.204533,0.24741,item-196,0.0,0.5628728446745322
0,0.204635,0.968351,item-197,0.0,0.3896030752047524
1,0.20476,0.318968,item-198,1.0,0.5038307914300197
1,0.205774,0.407013,item-199,1.0,0.4358486441162804
1,0.206401,0.413436,item-200,1.0,0.4307878749872146
0,0.206467,0.155183,item-201,0.0,0.6416862257903002
0,0.207264,0.85031,item-202,0.0,0.3256588620704187
1,0.208293,0.528663,item-203,1.0,0.3557311542232421
0,0.208715,0.904161,item-204,0.0,0.34910472682133653
0,0.209384,0.934617,item-205,0.0,0.3653507538927489
1,0.210684,0.508477,item-206,1.0,0.3651687025061157
0,0.210814,0.669881,item-207,0.0,0.3004995834839044
0,0.210856,0.934957,item-208,0.0,0.36435218555952154
0,0.211547,0.719573,item-209,0.0,0.29517256025755506
0,0.213182,0.227894,item-210,0.0,0.5749697933187448
1,0.213201,0.0868551,item-211,1.0,0.6999506478522683
0,0.213507,0.161138,item-212,0.0,0.6331386427663376
0,0.213601,0.121795,item-213,1.0,0.668215966762992
1,0.214091,0.54818,item-214,1.0,0.34050037431991176
1,0.215984,0.0309597,item-215,1.0,0.749977161270055
1,0.217072,0.607228,item-216,1.0,0.31165538315421415
0,0.217313,0.880437,item-217,0.0,0.3297839643114868
1,0.217797,0.0912132,item-218,1.0,0.694070953545702
0,0.217987,0.843992,item-219,0.0,0.31331957298579355
0,0.218765,0.297323,item-220,0.0,0.5133348284433855
1,0.219888,0.0867541,item-221,1.0,0.6972651184568249
0,0.222245,0.756012,item-222,0.0,0.2864531342122128
0,0.223397,0.829337,item-223,0.0,0.3028569493688398
1,0.225,0.566288,item-224,1.0,0.32202069795744503
1,0.226925,0.0940439,item-225,1.0,0.6877344463369638
1,0.228013,0.432283,item-226,1.0,0.4022162177299668
0,0.229384,0.86725,item-227,0.0,0.3129212495900526
0,0.229976,0.319706,item-228,0.0,0.4885271276612999
0,0.230793,0.654216,item-229,0.0,0.2841890599512937
0,0.232118,0.16755,item-230,0.0,0.6189848491174885
1,0.233336,0.559819,item-231,1.0,0.31801018721103896
0,0.233914,0.145966,item-232,0.0,0.6376302139555496
1,0.234693,0.392601,item-233,1.0,0.4274229863039657
0,0.236143,0.196242,item-234,0.0,0.5915553135692385
1,0.236949,0.468838,item-235,1.0,0.3701490731151438
0,0.237151,0.239323,item-236,0.0,0.5531033862353404
1,0.237305,0.437874,item-237,1.0,0.3917566996083156
1,0.23759,0.367581,item-238,1.0,0.44524902123867727
0,0.238636,0.796576,item-239,0.0,0.2781718523521027
1,0.239528,0.536385,item-240,1.0,0.32549580329399036
0,0.240914,0.882009,item-241,0.0,0.3100873444982881
0,0.241144,0.334399,item-242,0.0,0.47009338389090316
1,0.244194,0.0452957,item-243,1.0,0.7261146475379009
0,0.244863,0.73671,item-244,0.0,0.26224043115431306
1,0.24611,0.359928,item-245,1.0,0.4463422048529581
0,0.247907,0.700733,item-246,0.0,0.25969675194156744
