class,x,y,name,prediction,dist
0,0.00090003,0.602762,item-1,,0.6258461520954978
0,0.342725,0.771705,item-337,,0.44664144572240494
0,0.857211,0.106725,item-863,,0.3959313922398676
1,0.394935,0.064695,item-382,,0.3918020414660955
1,0.392602,0.541033,item-379,,0.24437159548932855
1,0.999938,0.711216,item-1000,,0.5102983773960094
0,0.0248984,0.437679,item-29,0.0,0.569972046030119
1,0.0670819,0.169476,item-67,1.0,0.5758520896747793
0,0.0774742,0.491868,item-80,0.0,0.5240094342340031
0,0.078415,0.148516,item-82,0.0,0.5744519823449128
0,0.09102,0.17427,item-93,0.0,0.5520448465269828
0,0.100439,0.515192,item-104,0.0,0.5060853886727023
0,0.126948,0.209777,item-130,0.0,0.5049618882826703
0,0.19645,0.624517,item-187,0.0,0.4552439332599612
0,0.213601,0.121795,item-213,0.0,0.4724499104677659
0,0.218765,0.297323,item-220,0.0,0.38942060920937405
0,0.241144,0.334399,item-242,0.0,0.3591037902250546
0,0.270691,0.206385,item-275,0.0,0.37783729657221504
0,0.300828,0.230991,item-301,0.0,0.33935279438660887
0,0.379147,0.476722,item-365,0.0,0.22716291193766647
1,0.397681,0.289357,item-384,1.0,0.2262875473131476
1,0.59766,0.209873,item-604,1.0,0.19246029606648743
0,0.598264,0.682557,item-605,0.0,0.2802990121602286
0,0.59856,0.528844,item-606,0.0,0.12664058204619874
0,0.610197,0.19772,item-615,0.0,0.2052323925504938
1,0.616189,0.728199,item-618,1.0,0.3266751226356241
0,0.617797,0.574032,item-619,0.0,0.17341046485146158
0,0.621855,0.533469,item-623,0.0,0.1341476488090641
0,0.624978,0.71992,item-626,0.0,0.31915537395600907
1,0.672285,0.290787,item-670,1.0,0.13637543490306453
0,0.678328,0.265179,item-675,0.0,0.16109130787848236
0,0.687546,0.277812,item-681,0.0,0.15585095106864116
1,0.698285,0.304603,item-688,1.0,0.14306190155663384
0,0.72069,0.320241,item-713,0.0,0.15113281367724218
0,0.752077,0.84836,item-744,0.0,0.4733240602293528
0,0.779041,0.699245,item-779,0.0,0.35000695607516147
0,0.793987,0.374501,item-795,0.0,0.202135839239359
1,0.804727,0.906934,item-808,1.0,0.5469588316646875
0,0.806352,0.904428,item-811,0.0,0.5452790437170679
0,0.837934,0.422757,item-842,0.0,0.24501898893351096
1,0.840027,0.449015,item-843,1.0,0.2506488966203521
0,0.854411,0.434397,item-859,0.0,0.26260961941444566
0,0.882739,0.788989,item-881,0.0,0.48273753536367986
0,0.886862,0.98643,item-884,0.0,0.6535420420883419
1,0.897224,0.998202,item-889,1.0,0.668722713591366
0,0.924865,0.841486,item-914,0.0,0.550011681421404
0,0.941314,0.852559,item-938,0.0,0.5687923233254822
0,0.953731,0.52881,item-955,0.0,0.38154619622792724
0,0.999411,0.584531,item-998,0.0,0.44469555177559406
0,0.00090003,0.602762,item-1,,0.6258461520954978
0,0.00183046,0.519435,item-2,,0.6034199340231409
0,0.00241566,0.73422,item-3,,0.6781415837585213
1,0.00255716,0.357847,item-4,,0.5928822314899863
0,0.00354946,0.90909,item-5,,0.7779483606872449
0,0.00574744,0.804348,item-6,,0.7123335777787494
0,0.00593913,0.689691,item-7,,0.6543266332625449
0,0.00629783,0.0751743,item-8,,0.6724076320194017
0,0.00635004,0.480862,item-9,,0.5926519339977907
1,0.00736451,0.40563,item-10,,0.5864159789860096
0,0.00942659,0.801707,item-11,,0.7078058590229725
0,0.0102581,0.69826,item-12,,0.6542806566164172
1,0.0103316,0.295608,item-13,,0.5931133416711852
0,0.011506,0.0259697,item-14,,0.6932910709041983
0,0.0116241,0.543177,item-15,,0.5989516114583966
1,0.0120126,0.352302,item-16,,0.5839024199594998
1,0.013842,0.132582,item-17,,0.6395797119867077
0,0.0152121,0.0261629,item-18,,0.6900760864980181
0,0.0175378,0.527014,item-19,,0.5895759316510809
1,0.017891,0.372972,item-20,,0.5766260088514913
0,0.0189327,0.0869353,item-21,,0.6556601107377054
0,0.019501,0.963281,item-22,,0.8028028693701836
1,0.0200887,0.229847,item-23,,0.5990403568561053
1,0.0206536,0.364899,item-24,,0.5743360864578857
1,0.0219018,0.289501,item-25,,0.582886475016911
0,0.0229808,0.48474,item-26,,0.576713789788349
0,0.0234493,0.73275,item-27,,0.6591418735195709
1,0.0239344,0.374872,item-28,,0.5704960269656223
0,0.0248984,0.437679,item-29,,0.569972046030119
0,0.025564,0.641973,item-30,,0.6166889150049643
1,0.026436,0.153355,item-31,,0.6195479222352376
1,0.0288874,0.208085,item-32,,0.5973362681354281
0,0.0316627,0.576524,item-33,,0.5884911501704083
0,0.0318195,0.54579,item-34,,0.579983267317472
0,0.0323533,0.0018208,item-35,,0.689614832925982
0,0.0328127,0.571657,item-36,,0.5859676101184177
0,0.0328591,0.569243,item-37,,0.5852299788652406
0,0.0337098,0.100309,item-38,,0.6362888400486371
0,0.0360746,0.475829,item-39,,0.562523484663494
0,0.0368234,0.784376,item-40,,0.6754089752659199
1,0.0383854,0.428619,item-41,,0.5560091458891302
1,0.0426732,0.295536,item-42,,0.5613430820174415
0,0.0441679,0.915799,item-43,,0.7521641792551743
0,0.0442348,0.981219,item-44,,0.7982131236301743
0,0.0451503,0.811084,item-45,,0.6841739081319091
0,0.0454974,0.749293,item-46,,0.6488545649511607
1,0.0455616,0.336639,item-47,,0.5521269104774373
1,0.0481215,0.254314,item-48,,0.5653595822573896
0,0.0492836,0.920627,item-49,,0.7517550316743878
0,0.0497026,0.663495,item-50,,0.6035199965863269
0,0.0514817,0.057933,item-51,,0.642387875987312
0,0.0525221,0.990002,item-52,,0.7989687509628961
1,0.0528662,0.325683,item-53,,0.5463032564281857
0,0.0544531,0.508893,item-54,,0.5497518931858353
0,0.0550319,0.942577,item-55,,0.7629846249812706
1,0.0550632,0.290714,item-56,,0.5501419727496167
0,0.0570686,0.942098,item-57,,0.7612081348631003
0,0.0570987,0.610827,item-58,,0.5757631194130881
0,0.0571784,0.584411,item-59,,0.5666552920989621
0,0.057488,0.459958,item-60,,0.5393742605881375
0,0.0627216,0.468079,item-61,,0.5351085230729932
0,0.0627929,0.820085,item-62,,0.6756382629489023
0,0.063473,0.476637,item-63,,0.5354837536779244
0,0.0639467,0.726174,item-64,,0.6209766849652972
0,0.0643229,0.530519,item-65,,0.5447540190017969
0,0.0662669,0.655057,item-66,,0.5849356457643952
1,0.0670819,0.169476,item-67,,0.5758520896747793
1,0.067801,0.375448,item-68,,0.5266546768196406
0,0.0687299,0.850158,item-69,,0.6901089183492777
0,0.0692773,0.827014,item-70,,0.6748931172709425
0,0.0694482,0.529559,item-71,,0.5395468272771513
1,0.0694753,0.287431,item-72,,0.536730369745825
0,0.0698991,0.783319,item-73,,0.6477822305641071
0,0.0704581,0.649504,item-74,,0.578765216133805
1,0.0720587,0.43996,item-75,,0.5230702166318495
0,0.0742987,0.734311,item-76,,0.6165117669244361
0,0.0749379,0.567807,item-77,,0.5445937374085476
0,0.0753305,0.884346,item-78,,0.7079227943386553
1,0.0757728,0.34305,item-79,,0.5213750921738015
0,0.0774742,0.491868,item-80,,0.5240094342340031
0,0.0778155,0.771962,item-81,,0.6347160847215471
0,0.078415,0.148516,item-82,,0.5744519823449128
1,0.0799681,0.412302,item-83,,0.5139003601014598
0,0.0819409,0.571864,item-84,,0.5391883123418107
0,0.0823026,0.114486,item-85,,0.5868844597214685
0,0.0830319,0.69443,item-86,,0.5883858179501015
1,0.0839696,0.277441,item-87,,0.5248673537675591
0,0.0849513,0.792904,item-88,,0.6414621260901457
0,0.0852329,0.942662,item-89,,0.7420300361680853
0,0.0861039,0.0431892,item-90,,0.6218377133991232
1,0.0868664,0.204082,item-91,,0.5442795884884533
0,0.087862,0.803811,item-92,,0.6458791044537671
0,0.09102,0.17427,item-93,,0.5520448465269828
0,0.0918524,0.685283,item-94,,0.576198798286633
1,0.0919644,0.34809,item-95,,0.504725606066861
1,0.0925132,0.271486,item-96,,0.5180445105633685
0,0.0937759,0.722654,item-97,,0.5938228941561701
0,0.0949849,0.896488,item-98,,0.7021504704756738
0,0.096027,0.867149,item-99,,0.6810574576061846
0,0.0961373,0.136636,item-100,,0.5641041325320088
0,0.0967637,0.730795,item-101,,0.5957593165484616
1,0.0971448,0.433296,item-102,,0.49759291246001486
1,0.0981199,0.302829,item-103,,0.5055326885140169
0,0.100439,0.515192,item-104,,0.5060853886727023
1,0.103933,0.484532,item-105,,0.49669342142613493
0,0.103937,0.985724,item-106,,0.761792565240696
0,0.105805,0.852455,item-107,,0.6638943764462838
0,0.106818,0.0747932,item-108,,0.5868389883176135
0,0.10836,0.779244,item-109,,0.6145853410397941
1,0.108643,0.387328,item-110,,0.485358792585444
0,0.109194,0.0346184,item-111,,0.6082764303870075
0,0.11019,0.593743,item-112,,0.5200993204783102
1,0.112344,0.232159,item-113,,0.5106054000439086
1,0.113144,0.361945,item-114,,0.4823176908739716
0,0.11351,0.778345,item-115,,0.6099712966378008
1,0.114418,0.45717,item-116,,0.482483858781825
0,0.114588,0.800606,item-117,,0.6231121863942319
1,0.11481,0.285933,item-118,,0.492893012571694
1,0.116734,0.483432,item-119,,0.48388808046179443
1,0.117042,0.491461,item-120,,0.4849961786756676
0,0.120239,0.917307,item-121,,0.6996220016501767
0,0.120649,0.920144,item-122,,0.7014364186325086
1,0.120856,0.325722,item-123,,0.4790739696633496
1,0.120895,0.314703,item-124,,0.4809198422367288
1,0.121493,0.24644,item-125,,0.4973298488930662
1,0.12188,0.382578,item-126,,0.47230269588157137
0,0.12267,0.974407,item-127,,0.7411136464605143
0,0.123029,0.766011,item-128,,0.594884935641339
0,0.123206,0.162017,item-129,,0.5283601574248384
0,0.126948,0.209777,item-130,,0.5049618882826703
0,0.129186,0.825838,item-131,,0.6286722056533118
1,0.129454,0.336816,item-132,,0.4689111269451814
0,0.130022,0.82941,item-133,,0.6304690416324977
0,0.130599,0.9222,item-134,,0.6962977455227038
0,0.132563,0.585789,item-135,,0.4963700578086878
1,0.134154,0.270123,item-136,,0.4782436198528947
1,0.134648,0.315153,item-137,,0.46731946568701804
0,0.138506,0.0633508,item-138,,0.5675814593970103
0,0.139083,0.168067,item-139,,0.511471861271957
1,0.14088,0.447777,item-140,,0.45516915665497376
1,0.141732,0.395607,item-141,,0.4520884575943076
0,0.143579,0.803907,item-142,,0.6032958135384333
1,0.145837,0.274517,item-143,,0.46580235087964084
0,0.146277,0.573708,item-144,,0.4792010428118871
1,0.146644,0.501911,item-145,,0.4580896209455089
0,0.147727,0.613173,item-146,,0.4933813966669194
0,0.14804,0.602117,item-147,,0.4884724717832112
0,0.148089,0.638327,item-148,,0.5043253138729009
1,0.149535,0.369159,item-149,,0.4454700348182805
0,0.15031,0.176921,item-150,,0.49744411510239017
1,0.150509,0.535796,item-151,,0.46292978371238985
1,0.151488,0.353037,item-152,,0.44501742003881156
0,0.153166,0.792272,item-153,,0.5884008892829786
0,0.153293,0.216131,item-154,,0.47820239549065413
0,0.156933,0.857259,item-155,,0.630730203390483
1,0.157726,0.393907,item-156,,0.4361256513827179
0,0.158155,0.748413,item-157,,0.5563808602180704
1,0.159571,0.380715,item-158,,0.4347358890648436
0,0.161349,0.914854,item-159,,0.6706016251725013
1,0.161619,0.357901,item-160,,0.43442616122075345
0,0.161643,0.178401,item-161,,0.4866854054037372
1,0.163539,0.52643,item-162,,0.44778267085719164
0,0.166677,0.654411,item-163,,0.4959559118762474
1,0.166849,0.350562,item-164,,0.4300448742956949
1,0.166931,0.499769,item-165,,0.4378284609581703
0,0.167493,0.222762,item-166,,0.4625415357651678
0,0.16857,0.73152,item-167,,0.5377598436821032
1,0.168695,0.0348476,item-168,,0.5618776224846119
1,0.168994,0.499107,item-169,,0.4356698941836583
0,0.171119,0.151981,item-170,,0.4912141193746369
0,0.173794,0.246008,item-171,,0.4481138184936948
0,0.174564,0.15321,item-172,,0.4876241871615887
0,0.176279,0.710387,item-173,,0.5188649792701373
1,0.176521,0.354046,item-174,,0.4200302751040691
0,0.176713,0.20937,item-175,,0.45951827508816234
1,0.178429,0.0498406,item-176,,0.5447314715853675
1,0.178777,0.549138,item-177,,0.44020811029784546
0,0.179884,0.12628,item-178,,0.49747982568642923
1,0.180106,0.518892,item-179,,0.42978346388501276
0,0.18199,0.252736,item-180,,0.43809951760416266
0,0.182337,0.632104,item-181,,0.47126486444036975
0,0.18261,0.686284,item-182,,0.4997036001681397
0,0.186056,0.136542,item-183,,0.4866781757270404
0,0.186665,0.843127,item-184,,0.600057521513563
1,0.189627,0.0716101,item-185,,0.5221917410829187
0,0.194282,0.749371,item-186,,0.5292011952461937
0,0.19645,0.624517,item-187,,0.4552439332599612
0,0.197642,0.213623,item-188,,0.43876523435887677
1,0.198203,0.473346,item-189,,0.4018985311344146
0,0.201006,0.182016,item-190,,0.45031849008118685
0,0.201781,0.168123,item-191,,0.45660948012607017
1,0.202181,0.344154,item-192,,0.39588254280783847
0,0.202606,0.715441,item-193,,0.501069956028098
1,0.204234,0.489816,item-194,,0.39924826217906073
1,0.204442,0.353628,item-195,,0.3923588278565936
0,0.204533,0.24741,item-196,,0.41892156079629045
0,0.204635,0.968351,item-197,,0.6869114599022207
1,0.20476,0.318968,item-198,,0.39783511709878006
1,0.205774,0.407013,item-199,,0.38802569627538847
1,0.206401,0.413436,item-200,,0.38753020664717225
0,0.206467,0.155183,item-201,,0.45942163068035885
0,0.207264,0.85031,item-202,,0.5916975556016774
1,0.208293,0.528663,item-203,,0.40566292983830804
0,0.208715,0.904161,item-204,,0.6325651024400573
0,0.209384,0.934617,item-205,,0.6565981587683597
1,0.210684,0.508477,item-206,,0.3975304756342588
0,0.210814,0.669881,item-207,,0.46718183442638267
0,0.210856,0.934957,item-208,,0.6560135431483104
0,0.211547,0.719573,item-209,,0.49675059136049354
0,0.213182,0.227894,item-210,,0.41864465471447265
1,0.213201,0.0868551,item-211,,0.49430276605862733
0,0.213507,0.161138,item-212,,0.45028538287623776
0,0.213601,0.121795,item-213,,0.4724499104677659
1,0.214091,0.54818,item-214,,0.406742704170585
1,0.215984,0.0309597,item-215,,0.5297284018489947
1,0.217072,0.607228,item-216,,0.4288357272394641
0,0.217313,0.880437,item-217,,0.6085567797773681
1,0.217797,0.0912132,item-218,,0.4879833120144991
0,0.217987,0.843992,item-219,,0.5799230447740459
0,0.218765,0.297323,item-220,,0.38942060920937405
1,0.219888,0.0867541,item-221,,0.48923810785854577
0,0.222245,0.756012,item-222,,0.5129795241527678
0,0.223397,0.829337,item-223,,0.5652810130589918
1,0.225,0.566288,item-224,,0.40359147968831066
1,0.226925,0.0940439,item-225,,0.4791597978399378
1,0.228013,0.432283,item-226,,0.36698536031427736
0,0.229384,0.86725,item-227,,0.5907300294593123
0,0.229976,0.319706,item-228,,0.3730517119234276
0,0.230793,0.654216,item-229,,0.4418344968062137
0,0.232118,0.16755,item-230,,0.43115848355912006
1,0.233336,0.559819,item-231,,0.3933541849910841
0,0.233914,0.145966,item-232,,0.4418156901163652
1,0.234693,0.392601,item-233,,0.3592088032509782
0,0.236143,0.196242,item-234,,0.4127410969215448
1,0.236949,0.468838,item-235,,0.3629738883446026
0,0.237151,0.239323,item-236,,0.39209357459795235
1,0.237305,0.437874,item-237,,0.35823727549767914
1,0.23759,0.367581,item-238,,0.35786854727679
0,0.238636,0.796576,item-239,,0.5306403336997669
1,0.239528,0.536385,item-240,,0.3787723581915661
0,0.240914,0.882009,item-241,,0.595512001284609
0,0.241144,0.334399,item-242,,0.3591037902250546
1,0.244194,0.0452957,item-243,,0.4996517438495437
0,0.244863,0.73671,item-244,,0.48329168575509346
1,0.24611,0.359928,item-245,,0.35023284951157857
0,0.247907,0.700733,item-246,,0.45682353618985094
1,0.249228,0.0294142,item-247,,0.5076900866641381
0,0.250194,0.961793,item-248,,0.6565700921683838
1,0.250708,0.437564,item-249,,0.34487127289613445
1,0.252098,0.493085,item-250,,0.35352997696093613
0,0.252867,0.748279,item-251,,0.4857171578614452
1,0.254478,0.0105379,item-252,,0.5182591839381238
1,0.254792,0.442938,item-253,,0.34140693779857495
0,0.256517,0.998212,item-254,,0.6847324464635804
0,0.257235,0.857655,item-255,,0.5662244427936681
0,0.25807,0.830182,item-256,,0.5438596344140646
1,0.258339,0.612517,item-257,,0.3958640377111819
1,0.258589,0.107021,item-258,,0.4466913001760836
0,0.258689,0.784095,item-259,,0.5079881399452157
0,0.259237,0.718586,item-260,,0.46038421608478286
1,0.260273,0.607999,item-261,,0.3918360154822423
1,0.260311,0.600274,item-262,,0.3878036255632482
0,0.260674,0.951111,item-263,,0.6419919866306745
0,0.26215,0.718705,item-264,,0.4583540209946893
0,0.262922,0.706746,item-265,,0.44961325726117113
