class,x,y,name,prediction,dist
0,0.00090003,0.602762,item-1,0.0,0.5462398175429368
0,0.00183046,0.519435,item-2,0.0,0.4945390422541901
0,0.00241566,0.73422,item-3,0.0,0.639574278800919
1,0.00255716,0.357847,item-4,1.0,0.4250683882574022
0,0.00354946,0.90909,item-5,0.0,0.7813938573684666
0,0.00574744,0.804348,item-6,0.0,0.6929508792258464
0,0.00593913,0.689691,item-7,0.0,0.6036564987567822
0,0.00629783,0.0751743,item-8,0.0,0.43874756755307365
0,0.00635004,0.480862,item-9,0.0,0.47013892636977167
1,0.00736451,0.40563,item-10,1.0,0.43594664663043353
0,0.00942659,0.801707,item-11,0.0,0.6886565010911087
0,0.0102581,0.69826,item-12,0.0,0.6071627199296824
1,0.0103316,0.295608,item-13,1.0,0.4048876842043482
0,0.011506,0.0259697,item-14,0.0,0.4552145772581212
0,0.0116241,0.543177,item-15,0.0,0.5003345674312439
1,0.0120126,0.352302,item-16,1.0,0.4144744060886752
1,0.013842,0.132582,item-17,1.0,0.4129018999241829
0,0.0152121,0.0261629,item-18,0.0,0.4518667167871739
0,0.0175378,0.527014,item-19,0.0,0.4859921731491568
1,0.017891,0.372972,item-20,1.0,0.4148226196821962
0,0.0189327,0.0869353,item-21,0.0,0.4226209903090238
0,0.019501,0.963281,item-22,0.0,0.8203401105888948
1,0.0200887,0.229847,item-23,1.0,0.3918864920002857
1,0.0206536,0.364899,item-24,1.0,0.40972268151001845
1,0.0219018,0.289501,item-25,1.0,0.3926461414882871
0,0.0229808,0.48474,item-26,0.0,0.4579126988368416
0,0.0234493,0.73275,item-27,0.0,0.6251679926714819
1,0.0239344,0.374872,item-28,1.0,0.4096973963397375
0,0.0248984,0.437679,item-29,1.0,0.4331740024606278
0,0.025564,0.641973,item-30,0.0,0.5554148089941428
1,0.026436,0.153355,item-31,1.0,0.39557062761787554
1,0.0288874,0.208085,item-32,1.0,0.3844443570478828
0,0.0316627,0.576524,item-33,0.0,0.5058113195124146
0,0.0318195,0.54579,item-34,0.0,0.4859601542989404
0,0.0323533,0.0018208,item-35,0.0,0.4494687325862946
0,0.0328127,0.571657,item-36,0.0,0.5017443822285308
0,0.0328591,0.569243,item-37,0.0,0.5001303593110601
0,0.0337098,0.100309,item-38,0.0,0.4040135701563005
0,0.0360746,0.475829,item-39,0.0,0.4420880612207934
0,0.0368234,0.784376,item-40,0.0,0.6586961373575527
1,0.0383854,0.428619,item-41,1.0,0.4170579050495986
1,0.0426732,0.295536,item-42,1.0,0.37283599459392325
0,0.0441679,0.915799,item-43,0.0,0.7668439536024327
0,0.0442348,0.981219,item-44,0.0,0.8248243289182491
0,0.0451503,0.811084,item-45,0.0,0.676274971352992
0,0.0454974,0.749293,item-46,0.0,0.6250457245401811
1,0.0455616,0.336639,item-47,1.0,0.3780309287999595
1,0.0481215,0.254314,item-48,1.0,0.3638216762429776
0,0.0492836,0.920627,item-49,0.0,0.7686589595755454
0,0.0497026,0.663495,item-50,0.0,0.5550395348617609
0,0.0514817,0.057933,item-51,0.0,0.4049416268667497
0,0.0525221,0.990002,item-52,0.0,0.8290720277956615
1,0.0528662,0.325683,item-53,1.0,0.3683405185803484
0,0.0544531,0.508893,item-54,0.0,0.44550348560186376
0,0.0550319,0.942577,item-55,0.0,0.7854557284862146
1,0.0550632,0.290714,item-56,1.0,0.3599012090405366
0,0.0570686,0.942098,item-57,0.0,0.7841056014554162
0,0.0570987,0.610827,item-58,0.0,0.5111044390985956
0,0.0571784,0.584411,item-59,0.0,0.4923672705448241
0,0.057488,0.459958,item-60,0.0,0.4155310901304498
0,0.0627216,0.468079,item-61,0.0,0.4154253596993809
0,0.0627929,0.820085,item-62,0.0,0.6745623743632682
0,0.063473,0.476637,item-63,0.0,0.41950368075739214
0,0.0639467,0.726174,item-64,0.0,0.5955025421175715
0,0.0643229,0.530519,item-65,0.0,0.4511034309563717
0,0.0662669,0.655057,item-66,0.0,0.5378850789525678
1,0.0670819,0.169476,item-67,0.0,0.35239237258035255
1,0.067801,0.375448,item-68,1.0,0.36865084146926885
0,0.0687299,0.850158,item-69,0.0,0.6975325413937403
0,0.0692773,0.827014,item-70,0.0,0.6771991920474286
0,0.0694482,0.529559,item-71,0.0,0.44655081468164404
1,0.0694753,0.287431,item-72,1.0,0.3451829197186471
0,0.0698991,0.783319,item-73,0.0,0.6395531142607391
0,0.0704581,0.649504,item-74,0.0,0.5309370832334185
1,0.0720587,0.43996,item-75,1.0,0.3927708359709132
0,0.0742987,0.734311,item-76,0.0,0.5962062570975669
0,0.0749379,0.567807,item-77,0.0,0.4680577429320126
0,0.0753305,0.884346,item-78,0.0,0.724406091406091
1,0.0757728,0.34305,item-79,1.0,0.3506247738583798
0,0.0774742,0.491868,item-80,1.0,0.416871127580503
0,0.0778155,0.771962,item-81,0.0,0.6257235032905909
0,0.078415,0.148516,item-82,1.0,0.3464237369349854
1,0.0799681,0.412302,item-83,1.0,0.3725812374374346
0,0.0819409,0.571864,item-84,0.0,0.46590030930233356
0,0.0823026,0.114486,item-85,0.0,0.3535644682184
0,0.0830319,0.69443,item-86,0.0,0.5585970565361136
1,0.0839696,0.277441,item-87,1.0,0.32961653816967373
0,0.0849513,0.792904,item-88,0.0,0.6398568515051551
0,0.0852329,0.942662,item-89,0.0,0.7722853227205668
0,0.0861039,0.0431892,item-90,0.0,0.3819657271330112
1,0.0868664,0.204082,item-91,1.0,0.3271937339087654
0,0.087862,0.803811,item-92,0.0,0.6477975457517573
0,0.09102,0.17427,item-93,1.0,0.327980828868091
0,0.0918524,0.685283,item-94,0.0,0.5460136882120814
1,0.0919644,0.34809,item-95,1.0,0.3366829789513571
1,0.0925132,0.271486,item-96,1.0,0.32053381983940477
0,0.0937759,0.722654,item-97,0.0,0.5756496032535853
0,0.0949849,0.896488,item-98,0.0,0.7263969191338919
0,0.096027,0.867149,item-99,0.0,0.6996407186299265
0,0.0961373,0.136636,item-100,0.0,0.3330008101456962
0,0.0967637,0.730795,item-101,0.0,0.5808273986790654
1,0.0971448,0.433296,item-102,1.0,0.3677924922268534
1,0.0981199,0.302829,item-103,1.0,0.31933365049460416
