class,x,y,name,prediction,dist
0,0.00090003,0.602762,item-1,0.0,0.48299380727431784
0,0.00183046,0.519435,item-2,0.0,0.42665743576163256
0,0.00241566,0.73422,item-3,0.0,0.5833991630528069
1,0.00255716,0.357847,item-4,1.0,0.3506599760547896
0,0.00354946,0.90909,item-5,0.0,0.7327686693085148
0,0.00574744,0.804348,item-6,0.0,0.6402549219122595
0,0.00593913,0.689691,item-7,0.0,0.5454477771659693
0,0.00629783,0.0751743,item-8,0.0,0.3788899364965226
0,0.00635004,0.480862,item-9,0.0,0.40035434348726834
1,0.00736451,0.40563,item-10,1.0,0.3628246052851434
0,0.00942659,0.801707,item-11,0.0,0.6360889219449181
0,0.0102581,0.69826,item-12,0.0,0.5496743531941526
1,0.0103316,0.295608,item-13,1.0,0.3304005926044322
0,0.011506,0.0259697,item-14,0.0,0.40059231612786833
0,0.0116241,0.543177,item-15,0.0,0.43421864451864567
1,0.0120126,0.352302,item-16,1.0,0.34002205617218423
1,0.013842,0.132582,item-17,1.0,0.3478214461501763
0,0.0152121,0.0261629,item-18,0.0,0.39746036303613974
0,0.0175378,0.527014,item-19,0.0,0.4192094172692689
1,0.017891,0.372972,item-20,1.0,0.3408270642437305
0,0.0189327,0.0869353,item-21,0.0,0.3621811826301582
0,0.019501,0.963281,item-22,0.0,0.7746550370971585
1,0.0200887,0.229847,item-23,1.0,0.3196087942051814
1,0.0206536,0.364899,item-24,1.0,0.3355558793684891
1,0.0219018,0.289501,item-25,1.0,0.3182363353305842
0,0.0229808,0.48474,item-26,0.0,0.3889222502673767
0,0.0234493,0.73275,item-27,0.0,0.5703144537252146
1,0.0239344,0.374872,item-28,1.0,0.3358083864178499
0,0.0248984,0.437679,item-29,1.0,0.36175605593100996
0,0.025564,0.641973,item-30,0.0,0.495844950920144
1,0.026436,0.153355,item-31,1.0,0.3289499257653055
1,0.0288874,0.208085,item-32,1.0,0.3135201713653525
0,0.0316627,0.576524,item-33,0.0,0.44274247569201
0,0.0318195,0.54579,item-34,0.0,0.4210118338161648
0,0.0323533,0.0018208,item-35,0.0,0.3987898332271398
0,0.0328127,0.571657,item-36,0.0,0.4384443251302153
0,0.0328591,0.569243,item-37,0.0,0.43668462979318384
0,0.0337098,0.100309,item-38,0.0,0.342883511160044
0,0.0360746,0.475829,item-39,0.0,0.3730898592416578
0,0.0368234,0.784376,item-40,0.0,0.6072563035644505
1,0.0383854,0.428619,item-41,1.0,0.34554982034340576
1,0.0426732,0.295536,item-42,1.0,0.29829068797708047
0,0.0441679,0.915799,item-43,0.0,0.7212339844749484
0,0.0442348,0.981219,item-44,0.0,0.7813890746935485
0,0.0451503,0.811084,item-45,0.0,0.6266335939235065
0,0.0454974,0.749293,item-46,0.0,0.5725854193122281
1,0.0455616,0.336639,item-47,1.0,0.3034869885915375
1,0.0481215,0.254314,item-48,1.0,0.2904054853463516
0,0.0492836,0.920627,item-49,0.0,0.7235843251942097
0,0.0497026,0.663495,item-50,0.0,0.4983524032916466
0,0.0514817,0.057933,item-51,0.0,0.34951015184467815
0,0.0525221,0.990002,item-52,0.0,0.7864810778424426
